Fecha del Siniestro,Tipo de auto,Modelo,Monto del siniestro,Aplica cobertura,Deducible,Reclamo de no-Cobertura,Pérdida total
16/11/2020,Camioneta,2017,86110,Si,7200,No,No
04/03/2020,Subcompacto,2016,12590,Si,2800,No,No
22/10/2020,compacto,2017,22990,Si,3800,No,No
27/10/2020,Austero,2017,4570,Si,1100,No,No
05/05/2020,Deportivo,2016,32720,Si,4400,No,No
09/08/2020,Subcompacto,2017,10730,Si,2300,No,No
27/10/2020,Camioneta,2017,75250,Si,8000,No,No
27/01/2020,Subcompacto,2018,17550,Si,2500,No,No
03/04/2020,Camioneta,2018,77980,Si,9300,No,No
21/03/2020,De Lujo,2018,40680,Si,5700,No,No
10/10/2020,Subcompacto,2018,10310,Si,2400,No,No
13/06/2020,Austero,2017,5640,Si,1400,No,No
16/02/2020,Subcompacto,2017,18140,Si,2400,No,No
15/08/2020,De Lujo,2018,46620,Si,5700,No,No
01/01/2020,Camioneta,2016,50010,Si,9000,No,No
21/11/2020,compacto,2018,23260,Si,3200,No,No
21/06/2020,Camioneta,2018,78460,Si,7300,No,No
19/03/2020,Austero,2016,760,Si,1900,Si,No
23/11/2020,Camioneta,2018,52340,Si,7400,No,No
15/11/2020,Austero,2017,5590,Si,1700,No,No
31/05/2020,De Lujo,2017,48310,Si,6000,No,No
19/06/2020,Austero,2016,4370,Si,1400,No,No
26/11/2020,De Lujo,2017,43310,Si,5000,No,No
03/02/2020,Subcompacto,2017,14660,Si,2200,No,No
17/04/2020,Subcompacto,2016,14740,Si,2900,No,No
27/04/2020,Camioneta,2017,56670,Si,8000,No,No
17/11/2020,Subcompacto,2016,19140,Si,2000,No,No
01/05/2020,De Lujo,2016,47340,Si,5300,No,No
08/04/2020,De Lujo,2018,47150,Si,5200,No,No
22/06/2020,Subcompacto,2017,15680,Si,2700,No,No
21/04/2020,De Lujo,2017,43640,Si,6000,No,No
06/10/2020,Camioneta,2016,96610,Si,7400,No,No
11/08/2020,Deportivo,2017,38060,Si,4300,No,No
14/12/2020,Deportivo,2018,37900,Si,4000,No,No
07/07/2020,Subcompacto,2016,15880,Si,2100,No,No
01/08/2020,compacto,2016,22450,Si,3000,No,No
11/06/2020,Austero,2018,8780,Si,2000,No,No
07/11/2020,Camioneta,2017,78930,Si,7600,No,No
18/04/2020,De Lujo,2017,43350,Si,5800,No,No
11/03/2020,Austero,2016,6150,Si,1500,No,No
04/10/2020,compacto,2017,25760,Si,3300,No,No
21/11/2020,compacto,2018,26700,Si,3500,No,No
16/04/2020,Austero,2017,5750,Si,1100,No,No
02/06/2020,Austero,2017,1400,Si,1200,No,No
08/10/2020,Subcompacto,2016,10600,Si,2200,No,No
06/03/2020,De Lujo,2017,40090,Si,5600,No,No
18/11/2020,Camioneta,2017,53490,Si,8800,No,No
12/03/2020,Subcompacto,2017,14500,Si,3000,No,No
19/07/2020,Subcompacto,2018,14560,Si,2200,No,No
04/09/2020,Camioneta,2018,113960,Si,7700,No,No
30/07/2020,Subcompacto,2016,18620,Si,2500,No,No
10/08/2020,Camioneta,2017,64150,Si,8200,No,No
18/02/2020,Subcompacto,2016,13850,Si,2400,No,No
26/10/2020,Deportivo,2017,38240,Si,4500,No,No
05/01/2020,Deportivo,2017,34090,Si,4000,No,No
07/11/2020,Subcompacto,2016,10990,Si,2900,No,No
20/04/2020,Camioneta,2016,86650,Si,8800,No,No
05/09/2020,Austero,2017,7350,Si,2000,No,No
14/06/2020,compacto,2017,21190,Si,4000,No,No
05/02/2020,Deportivo,2017,39960,Si,4000,No,No
02/10/2020,Camioneta,2015,60740,Si,9300,No,No
17/09/2020,Subcompacto,2017,15080,Si,2000,No,No
01/01/2020,Austero,2016,5010,Si,1600,No,No
21/02/2020,De Lujo,2017,43500,Si,5700,No,No
08/04/2020,Austero,2017,4050,Si,1800,No,No
11/07/2020,Subcompacto,2017,17010,Si,2900,No,No
17/10/2020,Camioneta,2015,79830,Si,8900,No,No
21/06/2020,Camioneta,2017,113470,Si,6600,No,No
31/01/2020,De Lujo,2017,41840,Si,5300,No,No
06/12/2020,Camioneta,2018,83650,Si,7300,No,No
11/11/2020,Austero,2017,9690,Si,1600,No,No
18/02/2020,compacto,2016,27440,Si,3600,No,No
13/09/2020,Austero,2017,8020,Si,1900,No,No
06/08/2020,Subcompacto,2016,10800,Si,2800,No,No
15/12/2020,Austero,2018,5560,Si,2000,No,No
28/07/2020,Deportivo,2017,38040,Si,4800,No,No
18/11/2020,Austero,2018,1930,Si,1400,No,No
13/08/2020,Subcompacto,2016,13740,Si,2800,No,No
06/10/2020,De Lujo,2018,46470,Si,5500,No,No
16/07/2020,Austero,2018,1220,Si,1000,No,No
29/09/2020,Subcompacto,2017,16770,Si,2800,No,No
23/09/2020,Austero,2017,900,Si,2000,Si,No
02/05/2020,De Lujo,2016,43120,Si,5400,No,No
09/08/2020,Subcompacto,2017,19270,Si,2700,No,No
30/06/2020,Subcompacto,2016,11380,Si,2600,No,No
16/04/2020,compacto,2018,28970,Si,3300,No,No
04/03/2020,Camioneta,2017,63240,Si,9400,No,No
17/07/2020,Austero,2016,980,Si,1400,Si,No
13/02/2020,Deportivo,2016,36800,Si,4500,No,No
10/09/2020,Austero,2017,900,Si,1400,Si,No
05/05/2020,compacto,2017,26640,Si,3700,No,No
29/03/2020,compacto,2016,25640,Si,3300,No,No
11/07/2020,Austero,2017,3370,Si,1100,No,No
25/03/2020,Camioneta,2018,56060,Si,10000,No,No
12/03/2020,Subcompacto,2017,12850,Si,2500,No,No
28/06/2020,Austero,2017,3740,Si,1700,No,No
28/06/2020,compacto,2019,24240,Si,3500,No,No
30/01/2020,Camioneta,2017,64300,Si,9300,No,No
15/07/2020,Camioneta,2017,65440,Si,8000,No,No
27/05/2020,De Lujo,2016,41810,Si,5300,No,No
29/04/2020,Austero,2016,7430,Si,1600,No,No
04/10/2020,De Lujo,2017,43020,Si,5500,No,No
20/09/2020,Austero,2017,1430,Si,1500,Si,No
09/04/2020,Austero,2014,2530,Si,1700,No,No
17/02/2020,Subcompacto,2018,19290,Si,2500,No,No
04/08/2020,De Lujo,2017,48550,Si,5400,No,No
20/03/2020,Deportivo,2017,30560,Si,4300,No,No
13/04/2020,Austero,2017,2450,Si,1400,No,No
09/11/2020,Subcompacto,2017,18970,Si,2600,No,No
27/06/2020,Camioneta,2016,57060,Si,8900,No,No
20/10/2020,Camioneta,2017,71380,Si,8200,No,No
28/12/2020,Deportivo,2018,36810,Si,4900,No,No
02/12/2020,Subcompacto,2017,12430,Si,3000,No,No
31/05/2020,Subcompacto,2016,10710,Si,2900,No,No
23/09/2020,Deportivo,2017,32420,Si,5000,No,No
05/07/2020,Austero,2017,770,Si,1600,Si,No
24/04/2020,Camioneta,2016,50840,Si,6900,No,No
27/06/2020,Camioneta,2019,78420,Si,6700,No,No
24/10/2020,Deportivo,2018,31320,Si,4800,No,No
19/07/2020,Camioneta,2017,60430,Si,6700,No,No
24/12/2020,Camioneta,2018,51980,Si,6600,No,No
11/04/2020,Camioneta,2016,67780,Si,8600,No,No
14/11/2020,compacto,2017,20280,Si,3600,No,No
24/01/2020,De Lujo,2016,40220,Si,5700,No,No
23/05/2020,compacto,2017,24150,Si,3300,No,No
06/05/2020,Austero,2018,9490,Si,1500,No,No
02/12/2020,Austero,2017,6730,Si,1900,No,No
18/10/2020,Camioneta,2017,54030,Si,6200,No,No
27/03/2020,compacto,2017,20200,Si,3500,No,No
05/01/2020,Austero,2017,7260,Si,1200,No,No
09/12/2020,De Lujo,2016,42770,Si,5100,No,No
20/03/2020,Austero,2017,5110,Si,1700,No,No
13/10/2020,Austero,2017,7050,Si,1200,No,No
17/06/2020,Deportivo,2016,31350,Si,4100,No,No
26/03/2020,Camioneta,2017,58130,Si,10000,No,No
17/06/2020,compacto,2017,22300,Si,3400,No,No
28/02/2020,Deportivo,2017,35190,Si,4900,No,No
24/09/2020,Subcompacto,2017,14860,Si,2700,No,No
30/01/2020,compacto,2017,25130,Si,3500,No,No
01/03/2020,De Lujo,2017,40500,Si,6000,No,No
08/01/2020,Camioneta,2016,55950,Si,9000,No,No
23/06/2020,Subcompacto,2017,10730,Si,3000,No,No
01/03/2020,Austero,2017,8260,Si,1200,No,No
01/03/2020,Deportivo,2017,32030,Si,4800,No,No
22/01/2020,Camioneta,2018,55600,Si,8300,No,No
22/01/2020,Deportivo,2016,33790,Si,4000,No,No
01/09/2020,Subcompacto,2017,13800,Si,2900,No,No
13/06/2020,Austero,2017,4250,Si,1000,No,No
05/05/2020,Deportivo,2017,31470,Si,4200,No,No
29/12/2020,De Lujo,2017,48700,Si,5300,No,No
30/06/2020,Austero,2016,5380,Si,1600,No,No
03/02/2020,Subcompacto,2018,12280,Si,2900,No,No
10/10/2020,Camioneta,2018,77640,Si,6100,No,No
11/12/2020,Subcompacto,2017,17770,Si,3000,No,No
26/09/2020,Subcompacto,2017,19180,Si,2900,No,No
11/01/2020,Austero,2016,7360,Si,2000,No,No
16/07/2020,De Lujo,2017,44000,Si,5400,No,No
11/01/2020,Subcompacto,2015,13260,Si,2000,No,No
18/09/2020,Deportivo,2017,34890,Si,4100,No,No
09/12/2020,Austero,2018,8810,Si,1900,No,No
04/06/2020,Subcompacto,2017,19990,Si,2000,No,No
15/04/2020,Austero,2017,2510,Si,1100,No,No
14/11/2020,De Lujo,2017,45170,Si,6000,No,No
28/04/2020,Camioneta,2017,60280,Si,6300,No,No
04/05/2020,Camioneta,2019,53930,Si,7800,No,No
26/08/2020,De Lujo,2017,40590,Si,5800,No,No
03/03/2020,Subcompacto,2017,19530,Si,2300,No,No
11/08/2020,De Lujo,2018,43830,Si,5100,No,No
14/09/2020,Austero,2016,2350,Si,2000,No,No
30/07/2020,Deportivo,2017,39460,Si,4700,No,No
09/09/2020,Camioneta,2017,139420,Si,9600,No,No
22/09/2020,compacto,2017,25960,Si,3500,No,No
15/01/2020,Austero,2017,7690,Si,1200,No,No
09/05/2020,compacto,2017,28950,Si,3100,No,No
18/04/2020,De Lujo,2017,48820,Si,5600,No,No
30/04/2020,Austero,2015,380,Si,1400,Si,No
06/06/2020,compacto,2016,21320,Si,3600,No,No
26/07/2020,Deportivo,2018,31740,Si,4000,No,No
18/05/2020,Camioneta,2018,57150,Si,7800,No,No
27/07/2020,Camioneta,2017,174760,Si,6700,No,No
16/04/2020,Austero,2016,8170,Si,1400,No,No
16/07/2020,De Lujo,2017,48920,Si,5600,No,No
30/03/2020,Austero,2017,9560,Si,1800,No,No
16/06/2020,Subcompacto,2017,11610,Si,2000,No,No
14/03/2020,Deportivo,2016,37750,Si,4400,No,No
23/01/2020,Austero,2017,4570,Si,1400,No,No
20/04/2020,Austero,2017,6030,Si,1000,No,No
02/07/2020,Subcompacto,2018,10360,Si,2900,No,No
19/01/2020,De Lujo,2018,42360,Si,5000,No,No
20/04/2020,Austero,2018,6280,Si,1800,No,No
21/11/2020,Deportivo,2017,38130,Si,4800,No,No
14/08/2020,De Lujo,2017,41410,Si,5500,No,No
14/08/2020,compacto,2018,20040,Si,3900,No,No
03/01/2020,compacto,2018,26430,Si,3200,No,No
20/12/2020,Camioneta,2018,78530,Si,9900,No,No
18/05/2020,compacto,2017,24410,Si,3400,No,No
11/10/2020,compacto,2018,20690,Si,3100,No,No
11/11/2020,Austero,2016,4980,Si,2000,No,No
22/12/2020,Austero,2016,5340,Si,2000,No,No
09/12/2020,De Lujo,2018,47590,Si,5100,No,No
17/09/2020,Austero,2017,7180,Si,1000,No,No
16/02/2020,Camioneta,2017,83040,Si,8900,No,No
26/05/2020,Subcompacto,2015,15020,Si,2400,No,No
21/02/2020,Austero,2017,1920,Si,1700,No,No
15/01/2020,Subcompacto,2018,17030,Si,2300,No,No
18/04/2020,Austero,2015,3270,Si,2000,No,No
13/05/2020,Austero,2017,1850,Si,1700,No,No
01/10/2020,Subcompacto,2017,17180,Si,2600,No,No
25/08/2020,De Lujo,2017,41670,Si,5100,No,No
21/07/2020,Deportivo,2017,31200,Si,4300,No,No
12/12/2020,Camioneta,2016,111260,Si,6600,No,No
01/05/2020,Camioneta,2017,58040,Si,7400,No,No
25/09/2020,Austero,2017,440,Si,1400,Si,No
31/07/2020,Subcompacto,2017,19250,Si,2400,No,No
12/01/2020,Austero,2017,7360,Si,1800,No,No
25/10/2020,Deportivo,2017,33120,Si,4900,No,No
19/03/2020,Camioneta,2018,75180,Si,8200,No,No
10/09/2020,Deportivo,2017,32130,Si,4600,No,No
15/08/2020,Camioneta,2017,67850,Si,8700,No,No
31/10/2020,Austero,2017,8250,Si,1000,No,No
17/02/2020,Camioneta,2017,53150,Si,8200,No,No
26/12/2020,Austero,2018,4500,Si,1500,No,No
23/09/2020,Austero,2017,1500,Si,1600,Si,No
08/01/2020,Subcompacto,2018,11380,Si,2500,No,No
02/03/2020,Camioneta,2017,53590,Si,7100,No,No
01/11/2020,Camioneta,2017,77220,Si,7700,No,No
09/11/2020,Austero,2017,6530,Si,1600,No,No
27/09/2020,Camioneta,2015,74150,Si,9600,No,No
18/02/2020,Deportivo,2018,34870,Si,4500,No,No
16/11/2020,Austero,2018,1820,Si,1300,No,No
11/09/2020,compacto,2015,24190,Si,3100,No,No
29/09/2020,Austero,2017,5020,Si,1500,No,No
17/04/2020,Austero,2017,6200,Si,1900,No,No
12/11/2020,Austero,2018,1650,Si,1900,Si,No
07/12/2020,Deportivo,2016,38250,Si,4400,No,No
07/01/2020,Austero,2018,2200,Si,1400,No,No
23/03/2020,Camioneta,2017,92680,Si,6400,No,No
20/02/2020,De Lujo,2017,44490,Si,5100,No,No
09/04/2020,Deportivo,2016,39990,Si,4200,No,No
16/02/2020,compacto,2017,23490,Si,3900,No,No
21/05/2020,Austero,2017,7160,Si,1500,No,No
10/05/2020,Camioneta,2017,63590,Si,7500,No,No
08/06/2020,Camioneta,2017,94910,Si,6100,No,No
06/08/2020,compacto,2017,24760,Si,3200,No,No
21/05/2020,Deportivo,2017,33990,Si,4700,No,No
13/12/2020,compacto,2018,22330,Si,3600,No,No
19/09/2020,Austero,2016,5750,Si,1300,No,No
29/03/2020,Deportivo,2017,32330,Si,4800,No,No
30/06/2020,Camioneta,2016,76240,Si,7300,No,No
02/07/2020,Austero,2017,8020,Si,1100,No,No
09/07/2020,Camioneta,2017,101710,Si,9600,No,No
17/06/2020,Austero,2016,1510,Si,1300,No,No
17/10/2020,Austero,2016,1120,Si,1800,Si,No
12/03/2020,Austero,2017,1230,Si,2000,Si,No
17/06/2020,Subcompacto,2018,19830,Si,2800,No,No
01/09/2020,Subcompacto,2017,17070,Si,3000,No,No
27/08/2020,Camioneta,2017,116630,Si,7300,No,No
13/12/2020,Deportivo,2016,38320,Si,4600,No,No
17/03/2020,Austero,2017,1720,Si,1800,Si,No
25/11/2020,Austero,2017,6320,Si,1300,No,No
14/10/2020,Subcompacto,2017,14990,Si,3000,No,No
11/09/2020,Deportivo,2016,35370,Si,4400,No,No
08/08/2020,compacto,2018,21990,Si,3300,No,No
15/05/2020,De Lujo,2017,42860,Si,5400,No,No
14/01/2020,Austero,2016,440,Si,1700,Si,No
16/09/2020,compacto,2016,22380,Si,3400,No,No
09/02/2020,Austero,2017,7220,Si,1500,No,No
20/06/2020,De Lujo,2018,45740,Si,5400,No,No
02/06/2020,De Lujo,2018,40140,Si,5100,No,No
04/04/2020,compacto,2017,22100,Si,4000,No,No
30/08/2020,Camioneta,2017,104980,Si,8800,No,No
26/10/2020,Deportivo,2018,34890,Si,4400,No,No
07/01/2020,Austero,2016,5060,Si,1800,No,No
19/06/2020,Subcompacto,2017,16550,Si,2700,No,No
09/08/2020,Subcompacto,2019,11230,Si,2100,No,No
02/02/2020,Deportivo,2017,32030,Si,4500,No,No
18/04/2020,Deportivo,2016,38760,Si,4100,No,No
24/01/2020,Austero,2016,6810,Si,1200,No,No
26/09/2020,Camioneta,2017,60890,Si,7000,No,No
12/12/2020,Camioneta,2017,102790,Si,6900,No,No
21/08/2020,Subcompacto,2017,14320,Si,2600,No,No
25/01/2020,Subcompacto,2017,15380,Si,2200,No,No
30/03/2020,Subcompacto,2017,11400,Si,2800,No,No
14/03/2020,Camioneta,2017,82280,Si,9400,No,No
31/10/2020,Subcompacto,2017,14830,Si,2900,No,No
25/08/2020,compacto,2016,28630,Si,3600,No,No
06/11/2020,De Lujo,2016,47700,Si,5300,No,No
23/02/2020,Subcompacto,2017,10510,Si,2900,No,No
13/05/2020,Camioneta,2017,68060,Si,8600,No,No
20/09/2020,Camioneta,2018,57190,Si,7100,No,No
04/01/2020,Austero,2017,5030,Si,1700,No,No
15/10/2020,Austero,2017,290,Si,1900,Si,No
19/05/2020,Subcompacto,2017,19470,Si,3000,No,No
21/07/2020,Deportivo,2016,38000,Si,4900,No,No
22/05/2020,Austero,2017,7530,Si,1200,No,No
24/06/2020,Austero,2018,5210,Si,1500,No,No
25/02/2020,compacto,2017,21240,Si,3500,No,No
28/05/2020,Camioneta,2017,50650,Si,8700,No,No
27/07/2020,Austero,2016,8190,Si,1000,No,No
19/11/2020,Camioneta,2017,67140,Si,9600,No,No
16/09/2020,Camioneta,2017,76870,Si,10000,No,No
21/07/2020,Camioneta,2016,130810,Si,6100,No,No
10/07/2020,Austero,2015,8070,Si,1300,No,No
20/09/2020,Camioneta,2017,69780,Si,6700,No,No
27/01/2020,compacto,2017,20430,Si,4000,No,No
07/05/2020,Subcompacto,2017,17690,Si,2500,No,No
28/09/2020,Camioneta,2016,88450,Si,9400,No,No
23/06/2020,Camioneta,2018,57360,Si,9800,No,No
24/07/2020,Austero,2016,4080,Si,1000,No,No
25/01/2020,Subcompacto,2016,10520,Si,2200,No,No
03/08/2020,Austero,2017,6840,Si,1700,No,No
30/11/2020,compacto,2017,22430,Si,3300,No,No
21/02/2020,Subcompacto,2017,11160,Si,2100,No,No
18/03/2020,Austero,2016,1050,Si,2000,Si,No
16/06/2020,De Lujo,2018,48220,Si,5500,No,No
01/06/2020,Deportivo,2018,39780,Si,4300,No,No
01/01/2020,Austero,2017,3840,Si,1100,No,No
22/01/2020,Subcompacto,2017,17310,Si,2200,No,No
27/12/2020,compacto,2018,20470,Si,3200,No,No
02/04/2020,Subcompacto,2017,11690,Si,2300,No,No
17/06/2020,Austero,2017,3910,Si,1500,No,No
27/10/2020,De Lujo,2017,42070,Si,5500,No,No
04/01/2020,compacto,2017,23640,Si,3600,No,No
27/07/2020,Austero,2017,8790,Si,1000,No,No
28/06/2020,Austero,2018,7120,Si,1200,No,No
09/01/2020,Austero,2015,2250,Si,1700,No,No
13/12/2020,Austero,2018,1730,Si,1000,No,No
24/01/2020,compacto,2017,24810,Si,3200,No,No
03/04/2020,compacto,2018,28520,Si,3800,No,No
03/07/2020,Deportivo,2016,35230,Si,4900,No,No
27/08/2020,Camioneta,2018,65280,Si,7200,No,No
27/06/2020,Subcompacto,2018,12080,Si,2200,No,No
06/03/2020,De Lujo,2017,46880,Si,5900,No,No
11/08/2020,Subcompacto,2017,13010,Si,3000,No,No
19/10/2020,compacto,2016,28090,Si,3600,No,No
03/02/2020,Subcompacto,2017,15230,Si,2800,No,No
27/05/2020,Austero,2018,8010,Si,1300,No,No
19/05/2020,Austero,2018,6160,Si,1600,No,No
09/02/2020,compacto,2016,23160,Si,3200,No,No
27/09/2020,Austero,2017,5160,Si,1100,No,No
31/10/2020,compacto,2016,21420,Si,3500,No,No
05/07/2020,compacto,2017,25610,Si,3000,No,No
17/06/2020,compacto,2017,20190,Si,3300,No,No
06/04/2020,Camioneta,2017,86090,Si,8900,No,No
05/02/2020,Austero,2018,2920,Si,1500,No,No
21/11/2020,Austero,2016,7680,Si,1900,No,No
12/03/2020,Deportivo,2017,39850,Si,4900,No,No
13/07/2020,compacto,2017,29900,Si,3400,No,No
02/06/2020,Subcompacto,2017,10600,Si,2000,No,No
12/12/2020,compacto,2017,20840,Si,3600,No,No
16/05/2020,Austero,2017,5980,Si,1600,No,No
24/10/2020,compacto,2017,26760,Si,3400,No,No
14/12/2020,Camioneta,2018,52540,Si,8000,No,No
15/03/2020,Subcompacto,2017,13890,Si,2600,No,No
13/09/2020,Camioneta,2018,62690,Si,9700,No,No
23/07/2020,Camioneta,2014,93200,Si,7700,No,No
17/07/2020,Austero,2017,3140,Si,1800,No,No
25/09/2020,Austero,2016,5480,Si,1500,No,No
05/08/2020,Deportivo,2016,30040,Si,4100,No,No
02/06/2020,Austero,2017,6930,Si,1900,No,No
21/06/2020,Camioneta,2018,83940,Si,6800,No,No
20/07/2020,Subcompacto,2016,10750,Si,2300,No,No
06/09/2020,Austero,2018,1890,Si,1600,No,No
04/09/2020,Austero,2017,9730,Si,1400,No,No
25/09/2020,Deportivo,2017,36000,Si,4100,No,No
08/11/2020,Camioneta,2018,54530,Si,7900,No,No
23/01/2020,Camioneta,2017,99070,Si,7300,No,No
09/02/2020,Austero,2018,6550,Si,1300,No,No
27/02/2020,Austero,2017,150,Si,1300,Si,No
19/11/2020,compacto,2017,23190,Si,3800,No,No
05/12/2020,Austero,2016,9910,Si,1700,No,No
31/05/2020,Austero,2017,5670,Si,1400,No,No
05/08/2020,Camioneta,2017,58490,Si,7900,No,No
25/01/2020,Camioneta,2017,81260,Si,8800,No,No
25/05/2020,Deportivo,2017,31090,Si,5000,No,No
11/03/2020,Camioneta,2017,86560,Si,7600,No,No
02/05/2020,Austero,2016,2990,Si,1000,No,No
07/09/2020,Subcompacto,2016,14590,Si,2400,No,No
06/08/2020,Austero,2017,3910,Si,1200,No,No
12/05/2020,Austero,2017,4740,Si,1400,No,No
08/09/2020,Camioneta,2018,59720,Si,7900,No,No
22/10/2020,Austero,2017,9780,Si,1700,No,No
02/11/2020,Austero,2017,1160,Si,1100,No,No
09/07/2020,Deportivo,2016,35430,Si,4100,No,No
12/04/2020,Camioneta,2017,80720,Si,9900,No,No
03/12/2020,Camioneta,2017,72500,Si,9000,No,No
14/09/2020,Camioneta,2017,50350,Si,9400,No,No
22/02/2020,Camioneta,2016,92870,Si,6800,No,No
05/07/2020,compacto,2017,27140,Si,3900,No,No
25/07/2020,De Lujo,2017,49500,Si,5800,No,No
02/10/2020,Austero,2017,3070,Si,1200,No,No
22/05/2020,Austero,2017,5240,Si,1000,No,No
07/10/2020,Austero,2017,1020,Si,2000,Si,No
11/10/2020,Subcompacto,2016,12200,Si,2400,No,No
30/01/2020,Camioneta,2016,55300,Si,10000,No,No
26/01/2020,Camioneta,2016,101430,Si,7600,No,No
16/04/2020,Subcompacto,2018,12260,Si,2900,No,No
28/02/2020,Subcompacto,2017,16170,Si,2500,No,No
10/10/2020,Camioneta,2015,55330,Si,6200,No,No
13/06/2020,Austero,2017,1240,Si,1100,No,No
07/04/2020,Subcompacto,2018,13690,Si,2100,No,No
22/02/2020,De Lujo,2017,44180,Si,5500,No,No
26/10/2020,Subcompacto,2017,14310,Si,3000,No,No
08/03/2020,Subcompacto,2015,11580,Si,2500,No,No
11/03/2020,Camioneta,2017,59720,Si,8100,No,No
29/05/2020,Austero,2018,9680,Si,1300,No,No
09/05/2020,Austero,2017,9360,Si,1700,No,No
16/09/2020,Camioneta,2017,72870,Si,6500,No,No
23/11/2020,Camioneta,2018,92060,Si,6300,No,No
23/03/2020,Austero,2017,4570,Si,1400,No,No
20/06/2020,compacto,2017,26530,Si,3800,No,No
20/12/2020,Subcompacto,2017,12040,Si,2100,No,No
08/01/2020,De Lujo,2017,43350,Si,5000,No,No
19/01/2020,Austero,2017,3190,Si,1300,No,No
22/02/2020,Deportivo,2017,36960,Si,4300,No,No
08/05/2020,Deportivo,2017,35640,Si,4400,No,No
19/03/2020,Subcompacto,2017,18000,Si,2900,No,No
07/11/2020,Austero,2017,8280,Si,2000,No,No
21/11/2020,Subcompacto,2017,13320,Si,2600,No,No
30/08/2020,Subcompacto,2017,16680,Si,2900,No,No
05/11/2020,Austero,2017,4540,Si,1700,No,No
20/05/2020,Austero,2018,4340,Si,1300,No,No
19/01/2020,Austero,2016,5890,Si,1300,No,No
20/05/2020,Subcompacto,2018,10470,Si,2200,No,No
13/11/2020,Camioneta,2017,64200,Si,9000,No,No
13/06/2020,Deportivo,2016,37630,Si,4700,No,No
30/01/2020,compacto,2018,20740,Si,3000,No,No
15/11/2020,compacto,2016,23560,Si,3000,No,No
10/07/2020,Camioneta,2016,84330,Si,8500,No,No
23/12/2020,Deportivo,2017,33140,Si,4000,No,No
05/08/2020,Deportivo,2017,34710,Si,4100,No,No
14/09/2020,Austero,2017,3090,Si,1600,No,No
08/05/2020,Camioneta,2017,212150,Si,9000,No,No
02/06/2020,Subcompacto,2017,16660,Si,2700,No,No
25/03/2020,Subcompacto,2016,13660,Si,2900,No,No
28/06/2020,compacto,2017,28260,Si,3000,No,No
11/10/2020,Subcompacto,2016,16450,Si,2700,No,No
18/12/2020,Camioneta,2017,78360,Si,7000,No,No
18/01/2020,Austero,2017,3580,Si,1700,No,No
27/12/2020,Deportivo,2017,30460,Si,4200,No,No
24/11/2020,Deportivo,2018,31470,Si,4000,No,No
05/05/2020,Deportivo,2016,35260,Si,4500,No,No
06/05/2020,Austero,2017,2970,Si,1900,No,No
21/06/2020,Deportivo,2017,30790,Si,4700,No,No
07/12/2020,Austero,2017,5860,Si,1300,No,No
13/09/2020,Austero,2017,7100,Si,2000,No,No
04/07/2020,compacto,2016,28470,Si,3500,No,No
19/07/2020,Austero,2017,5830,Si,2000,No,No
02/04/2020,Austero,2016,9950,Si,2000,No,No
24/12/2020,Camioneta,2017,114770,Si,6000,No,No
06/07/2020,Deportivo,2017,33270,Si,4600,No,No
16/09/2020,Camioneta,2016,59720,Si,9400,No,No
03/11/2020,Austero,2017,5830,Si,1100,No,No
30/08/2020,Subcompacto,2016,10870,Si,2000,No,No
29/04/2020,Austero,2017,8120,Si,1100,No,No
27/06/2020,compacto,2018,20280,Si,3600,No,No
12/04/2020,compacto,2017,26090,Si,3100,No,No
20/10/2020,Camioneta,2017,121800,Si,6000,No,No
19/12/2020,Subcompacto,2017,12990,Si,2000,No,No
10/05/2020,Camioneta,2017,160520,Si,7200,No,No
17/09/2020,Subcompacto,2017,14490,Si,2600,No,No
02/11/2020,Austero,2017,6270,Si,1500,No,No
07/09/2020,Camioneta,2017,62200,Si,6400,No,No
08/10/2020,Deportivo,2017,34560,Si,4300,No,No
30/07/2020,Austero,2017,2910,Si,2000,No,No
21/04/2020,Austero,2017,8680,Si,1000,No,No
02/06/2020,Austero,2017,2900,Si,1300,No,No
11/11/2020,compacto,2017,23200,Si,4000,No,No
29/07/2020,Subcompacto,2016,17340,Si,2400,No,No
26/06/2020,De Lujo,2016,40450,Si,5400,No,No
29/05/2020,Deportivo,2017,38260,Si,4100,No,No
21/01/2020,Deportivo,2016,38400,Si,4600,No,No
06/10/2020,Camioneta,2017,78000,Si,7300,No,No
28/09/2020,Subcompacto,2016,15150,Si,2000,No,No
14/11/2020,Austero,2017,7650,Si,2000,No,No
29/04/2020,Subcompacto,2018,15930,Si,2900,No,No
19/05/2020,compacto,2016,28040,Si,3800,No,No
24/01/2020,Austero,2017,8410,Si,1300,No,No
29/11/2020,Deportivo,2017,37410,Si,5000,No,No
30/08/2020,Subcompacto,2017,13140,Si,2500,No,No
05/08/2020,Deportivo,2016,38690,Si,4300,No,No
02/05/2020,Deportivo,2016,31510,Si,4100,No,No
29/10/2020,Subcompacto,2015,14260,Si,2400,No,No
